Total Accesses:,7086622
Frames,Missees,Miss Rate
582,3849737,0.543240
583,3849688,0.543233
584,3849654,0.543228
585,3849604,0.543221
586,3849552,0.543214
587,3849518,0.543209
588,3849489,0.543205
589,3849443,0.543199
590,3849408,0.543194
591,3849378,0.543189
592,3849340,0.543184
593,3849293,0.543177
594,3849253,0.543172
595,3849222,0.543167
596,3849189,0.543163
597,3849144,0.543156
598,3849105,0.543151
599,3849067,0.543146
600,3849024,0.543139
601,3848985,0.543134
602,3848941,0.543128
603,3848900,0.543122
604,3848853,0.543115
605,3848811,0.543109
606,3848771,0.543104
607,3848729,0.543098
608,3848690,0.543092
609,3848656,0.543088
610,3848616,0.543082
611,3848569,0.543075
612,3848531,0.543070
613,3848487,0.543064
614,3848447,0.543058
615,3848413,0.543053
616,3848366,0.543047
617,3848332,0.543042
618,3848292,0.543036
619,3848263,0.543032
620,3848232,0.543028
621,3848201,0.543023
622,3848171,0.543019
623,3848145,0.543015
624,3848121,0.543012
625,3848078,0.543006
626,3848049,0.543002
627,3848012,0.542997
628,3847985,0.542993
629,3847945,0.542987
630,3847916,0.542983
631,3847891,0.542980
632,3847859,0.542975
633,3847838,0.542972
634,3847806,0.542968
635,3847779,0.542964
636,3847748,0.542959
637,3847718,0.542955
638,3847688,0.542951
639,3847657,0.542947
640,3847626,0.542942
641,3847592,0.542937
642,3847553,0.542932
643,3847527,0.542928
644,3847500,0.542924
645,3847477,0.542921
646,3847455,0.542918
647,3847433,0.542915
648,3847400,0.542910
649,3847373,0.542906
650,3847343,0.542902
651,3847318,0.542899
652,3847285,0.542894
653,3847254,0.542890
654,3847230,0.542886
655,3847201,0.542882
656,3847179,0.542879
657,3847156,0.542876
658,3847134,0.542873
659,3847110,0.542869
660,3847088,0.542866
661,3847063,0.542863
662,3847023,0.542857
663,3846988,0.542852
664,3846966,0.542849
665,3846945,0.542846
666,3846928,0.542844
667,3846901,0.542840
668,3846881,0.542837
669,3846851,0.542833
670,3846824,0.542829
671,3846802,0.542826
672,3846774,0.542822
673,3846753,0.542819
674,3846733,0.542816
675,3846711,0.542813
676,3846685,0.542809
677,3846662,0.542806
678,3846630,0.542802
679,3846603,0.542798
680,3846577,0.542794
681,3846555,0.542791
